horse_id,name,sex,birth_year,birth_date,color,breeder,owner,total_earnings,total_starts,total_wins,profile_scraped
グァンチャーレ,グァンチャーレ,牡2,,,,,,,,,0
マイネルグルマン,マイネルグルマン,牡2,,,,,,,,,0
キャピシーヌ,キャピシーヌ,牡2,,,,,,,,,0
サトノフラム,サトノフラム,牡2,,,,,,,,,0
クラウンノキミ,クラウンノキミ,牡2,,,,,,,,,0
ソンブレロ,ソンブレロ,牡4,,,,,,,,,0
ティリアンパープル,ティリアンパープル,牝4,,,,,,,,,0
プレティオラス,プレティオラス,牡5,,,,,,,,,0
セウアズール,セウアズール,牝3,,,,,,,,,0
コスモソーンパーク,コスモソーンパーク,牡6,,,,,,,,,0
シェルビー,シェルビー,牡5,,,,,,,,,0
アドマイヤランディ,アドマイヤランディ,牡3,,,,,,,,,0
ココロノアイ,ココロノアイ,牝2,,,,,,,,,0
フローレスダンサー,フローレスダンサー,牝2,,,,,,,,,0
スマートプラネット,スマートプラネット,牝2,,,,,,,,,0
シングウィズジョイ,シングウィズジョイ,牝2,,,,,,,,,0
アールブリュット,アールブリュット,牝2,,,,,,,,,0
シャルール,シャルール,牝2,,,,,,,,,0
ステラスターライト,ステラスターライト,牝2,,,,,,,,,0
テンダリーヴォイス,テンダリーヴォイス,牝2,,,,,,,,,0
ナイアガラモンロー,ナイアガラモンロー,牝2,,,,,,,,,0
タマモルミエール,タマモルミエール,牝2,,,,,,,,,0
ココロノママニ,ココロノママニ,牝2,,,,,,,,,0
ロゾヴァドリナ,ロゾヴァドリナ,牝2,,,,,,,,,0
メイショウメイゲツ,メイショウメイゲツ,牝2,,,,,,,,,0
リバークルーズ,リバークルーズ,牝2,,,,,,,,,0
プリメラアスール,プリメラアスール,牝2,,,,,,,,,0
サフィロス,サフィロス,牡2,,,,,,,,,0
アポロノシンザン,アポロノシンザン,牡2,,,,,,,,,0
コウソクコーナー,コウソクコーナー,牡2,,,,,,,,,0
ゴールドペガサス,ゴールドペガサス,牡2,,,,,,,,,0
ロンバルディア,ロンバルディア,牡2,,,,,,,,,0
ウォリアーズソウル,ウォリアーズソウル,牡2,,,,,,,,,0
オベロン,オベロン,せん4,,,,,,,,,0
ミヤコデラックス,ミヤコデラックス,牡5,,,,,,,,,0
トウカイルーチェ,トウカイルーチェ,牡4,,,,,,,,,0
テイエムセイリュウ,テイエムセイリュウ,牡5,,,,,,,,,0
リアルブラック,リアルブラック,せん5,,,,,,,,,0
エムエムベレッタ,エムエムベレッタ,牡5,,,,,,,,,0
ダノングラシアス,ダノングラシアス,牝2,,,,,,,,,0
ウインソワレ,ウインソワレ,牝2,,,,,,,,,0
エフェクト,エフェクト,牝2,,,,,,,,,0
ムーンエクスプレス,ムーンエクスプレス,牝2,,,,,,,,,0
ペルフィカ,ペルフィカ,牝2,,,,,,,,,0
オールオブユー,オールオブユー,牝2,,,,,,,,,0
ルアンジュ,ルアンジュ,牝2,,,,,,,,,0
ダイワプロパー,ダイワプロパー,牝2,,,,,,,,,0
ニューエディション,ニューエディション,牝2,,,,,,,,,0
シゲルチャグチャグ,シゲルチャグチャグ,牝2,,,,,,,,,0
シンフォニア,シンフォニア,牝2,,,,,,,,,0
アドマイヤケルソ,アドマイヤケルソ,牡6,,,,,,,,,0
モビール,モビール,牡6,,,,,,,,,0
カシュカシュ,カシュカシュ,牝5,,,,,,,,,0
ヴォーグトルネード,ヴォーグトルネード,牡5,,,,,,,,,0
フィールザスマート,フィールザスマート,牡3,,,,,,,,,0
カチューシャ,カチューシャ,牝5,,,,,,,,,0
タールタン,タールタン,牡6,,,,,,,,,0
タガノエスプレッソ,タガノエスプレッソ,牡2,,,,,,,,,0
アッシュゴールド,アッシュゴールド,牡2,,,,,,,,,0
レザンドゥオール,レザンドゥオール,牡2,,,,,,,,,0
ケツァルテナンゴ,ケツァルテナンゴ,牡2,,,,,,,,,0
グレイスフルワード,グレイスフルワード,牝2,,,,,,,,,0
テイエムダンシング,テイエムダンシング,牡2,,,,,,,,,0
グレイスフラワー,グレイスフラワー,牝5,,,,,,,,,0
フラアンジェリコ,フラアンジェリコ,牡6,,,,,,,,,0
サトノクラウン,サトノクラウン,牡2,,,,,,,,,0
ソールインパクト,ソールインパクト,牡2,,,,,,,,,0
エミネスク,エミネスク,牡2,,,,,,,,,0
クラージュシチー,クラージュシチー,牡2,,,,,,,,,0
グリュイエール,グリュイエール,牡2,,,,,,,,,0
ジャストドゥイング,ジャストドゥイング,牡2,,,,,,,,,0
ストリートキャップ,ストリートキャップ,牡2,,,,,,,,,0
ペガサスボス,ペガサスボス,牡2,,,,,,,,,0
ベルラップ,ベルラップ,牡2,,,,,,,,,0
ダノンメジャー,ダノンメジャー,牡2,,,,,,,,,0
シュヴァルグラン,シュヴァルグラン,牡2,,,,,,,,,0
0001149044,アイオシルケン,牡2,,,,,,0.0,0.0,0.0,1
エイシンライダー,エイシンライダー,牡2,,,,,,,,,0
ティルナノーグ,ティルナノーグ,牡2,,,,,,,,,0
0001194171,アイヴァンホウ,牡4,,,,,,0.0,0.0,0.0,1
アップウィズザバーズ,アップウィズザバーズ,牡4,,,,,,,,,0
トレーディングレザー,トレーディングレザー,牡4,,,,,,,,,0
サカジロロイヤル,サカジロロイヤル,牡6,,,,,,,,,0
ニザエモン,ニザエモン,牡6,,,,,,,,,0
サンビスタ,サンビスタ,牝5,,,,,,,,,0
インペラティヴ,インペラティヴ,せん4,,,,,,,,,0
デウスウルト,デウスウルト,せん6,,,,,,,,,0
エイシンヒカリ,エイシンヒカリ,牡3,,,,,,,,,0
ダノンレジェンド,ダノンレジェンド,牡4,,,,,,,,,0
メイショウノーベル,メイショウノーベル,牡5,,,,,,,,,0
サウンドガガ,サウンドガガ,牝5,,,,,,,,,0
ダッシャーワン,ダッシャーワン,牡6,,,,,,,,,0
エイシンゴージャス,エイシンゴージャス,牝3,,,,,,,,,0
ナンチンノン,ナンチンノン,牡3,,,,,,,,,0
ショウナンアデラ,ショウナンアデラ,牝2,,,,,,,,,0
アルマオンディーナ,アルマオンディーナ,牝2,,,,,,,,,0
ロカ,ロカ,牝2,,,,,,,,,0
コートシャルマン,コートシャルマン,牝2,,,,,,,,,0
カボスチャン,カボスチャン,牝2,,,,,,,,,0
アローシルバー,アローシルバー,牝2,,,,,,,,,0
0000242133,アカリアイドル,牝2,,,,,,0.0,0.0,0.0,1
フレイムコード,フレイムコード,牝5,,,,,,,,,0
コーディリア,コーディリア,牝5,,,,,,,,,0
ケイティバローズ,ケイティバローズ,牝4,,,,,,,,,0
ダノンプラチナ,ダノンプラチナ,牡2,,,,,,,,,0
コスモナインボール,コスモナインボール,牡2,,,,,,,,,0
ペイシャオブロー,ペイシャオブロー,牡2,,,,,,,,,0
ペプチドウォヘッド,ペプチドウォヘッド,牡2,,,,,,,,,0
シャイニングレイ,シャイニングレイ,牡2,,,,,,,,,0
ブラックバゴ,ブラックバゴ,牡2,,,,,,,,,0
エニグマバリエート,エニグマバリエート,牡2,,,,,,,,,0
マサハヤドリーム,マサハヤドリーム,牡2,,,,,,,,,0
タンタアレグリア,タンタアレグリア,牡2,,,,,,,,,0
レトロロック,レトロロック,牡2,,,,,,,,,0
タイセイアプローズ,タイセイアプローズ,牡2,,,,,,,,,0
ジャジャウマナラシ,ジャジャウマナラシ,牡2,,,,,,,,,0
ナンヨーテンプル,ナンヨーテンプル,牡2,,,,,,,,,0
メイプルレインボー,メイプルレインボー,牡2,,,,,,,,,0
ヒュウマ,ヒュウマ,牡5,,,,,,,,,0
マイネルミラノ,マイネルミラノ,牡5,,,,,,,,,0
ミッキーラブソング,ミッキーラブソング,牡4,,,,,,,,,0
ロードフェリーチェ,ロードフェリーチェ,牡3,,,,,,,,,0
ダッシングブレイズ,ダッシングブレイズ,牡3,,,,,,,,,0
レンイングランド,レンイングランド,牡3,,,,,,,,,0
ノースストーム,ノースストーム,牡3,,,,,,,,,0
ヤマニンマンドール,ヤマニンマンドール,牡3,,,,,,,,,0
クイーンズターフ,クイーンズターフ,牝3,,,,,,,,,0
クインズロンペール,クインズロンペール,牡3,,,,,,,,,0
ノットフォーマル,ノットフォーマル,牝3,,,,,,,,,0
ローデッド,ローデッド,牝3,,,,,,,,,0
アドマイヤピンク,アドマイヤピンク,牝3,,,,,,,,,0
カービングパス,カービングパス,牝3,,,,,,,,,0
エヴァンジル,エヴァンジル,牝3,,,,,,,,,0
ギンザヴィクトリア,ギンザヴィクトリア,牝3,,,,,,,,,0
ハナズプルメリア,ハナズプルメリア,牝3,,,,,,,,,0
マラケシュ,マラケシュ,牝3,,,,,,,,,0
ヤマタケマツリ,ヤマタケマツリ,牝3,,,,,,,,,0
トラストレイカ,トラストレイカ,牝3,,,,,,,,,0
ベルーフ,ベルーフ,牡3,,,,,,,,,0
クルーガー,クルーガー,牡3,,,,,,,,,0
ダノンリバティ,ダノンリバティ,牡3,,,,,,,,,0
オトコギイッポン,オトコギイッポン,牡3,,,,,,,,,0
タケルラムセス,タケルラムセス,牡3,,,,,,,,,0
ナスノセイカン,ナスノセイカン,牡3,,,,,,,,,0
イーデンホール,イーデンホール,牡3,,,,,,,,,0
ザイディックメア,ザイディックメア,牡3,,,,,,,,,0
バルビエール,バルビエール,牡3,,,,,,,,,0
ブライトバローズ,ブライトバローズ,牡3,,,,,,,,,0
ビービートレイター,ビービートレイター,牡5,,,,,,,,,0
ゼンノルジェロ,ゼンノルジェロ,牡7,,,,,,,,,0
キクノストーム,キクノストーム,牡6,,,,,,,,,0
ベステゲシェンク,ベステゲシェンク,牡5,,,,,,,,,0
ブルーストーン,ブルーストーン,牝4,,,,,,,,,0
メイショウツガル,メイショウツガル,牡7,,,,,,,,,0
フレイムヘイロー,フレイムヘイロー,せん7,,,,,,,,,0
ルージュバック,ルージュバック,牝3,,,,,,,,,0
ポルトドートウィユ,ポルトドートウィユ,牡3,,,,,,,,,0
ムーンクレスト,ムーンクレスト,牡3,,,,,,,,,0
ネオスターダム,ネオスターダム,牡3,,,,,,,,,0
レガッタ,レガッタ,牡3,,,,,,,,,0
エメラルヒマワリ,エメラルヒマワリ,牝3,,,,,,,,,0
キャットコイン,キャットコイン,牝3,,,,,,,,,0
ミッキークイーン,ミッキークイーン,牝3,,,,,,,,,0
アンドリエッテ,アンドリエッテ,牝3,,,,,,,,,0
ロッカフラベイビー,ロッカフラベイビー,牝3,,,,,,,,,0
ホワイトウインド,ホワイトウインド,牝3,,,,,,,,,0
ブルックデイル,ブルックデイル,牝3,,,,,,,,,0
ラクアミ,ラクアミ,牝3,,,,,,,,,0
ジュエルクイーン,ジュエルクイーン,牝3,,,,,,,,,0
リアルスティール,リアルスティール,牡3,,,,,,,,,0
ドゥラメンテ,ドゥラメンテ,牡3,,,,,,,,,0
アンビシャス,アンビシャス,牡3,,,,,,,,,0
ショウボート,ショウボート,牡3,,,,,,,,,0
カムフィー,カムフィー,牡6,,,,,,,,,0
メジャープレゼンス,メジャープレゼンス,牡5,,,,,,,,,0
ハナノシンノスケ,ハナノシンノスケ,牡8,,,,,,,,,0
ヤングマンパワー,ヤングマンパワー,牡3,,,,,,,,,0
マテンロウハピネス,マテンロウハピネス,牡3,,,,,,,,,0
ヤマカツエース,ヤマカツエース,牡3,,,,,,,,,0
ナリタスターワン,ナリタスターワン,牡3,,,,,,,,,0
ナイトフォックス,ナイトフォックス,牡3,,,,,,,,,0
エイムハイ,エイムハイ,牡3,,,,,,,,,0
ラインスピリット,ラインスピリット,牡4,,,,,,,,,0
フギン,フギン,牝5,,,,,,,,,0
アスカビレン,アスカビレン,牝3,,,,,,,,,0
コンテッサトゥーレ,コンテッサトゥーレ,牝3,,,,,,,,,0
ウインアキレア,ウインアキレア,牝3,,,,,,,,,0
ティーエスクライ,ティーエスクライ,牝3,,,,,,,,,0
タッチングスピーチ,タッチングスピーチ,牝3,,,,,,,,,0
クルミナル,クルミナル,牝3,,,,,,,,,0
マイティティー,マイティティー,牝3,,,,,,,,,0
レッドカーラ,レッドカーラ,牝3,,,,,,,,,0
ブチコ,ブチコ,牝3,,,,,,,,,0
ノーブルリーズン,ノーブルリーズン,牝3,,,,,,,,,0
オデッタ,オデッタ,牝3,,,,,,,,,0
オリエンタルダンス,オリエンタルダンス,牝3,,,,,,,,,0
トーセンバジル,トーセンバジル,牡3,,,,,,,,,0
ジャストフォーユー,ジャストフォーユー,牡3,,,,,,,,,0
サンライズロイヤル,サンライズロイヤル,牡6,,,,,,,,,0
アップトゥデイト,アップトゥデイト,牡5,,,,,,,,,0
テーオーゼウス,テーオーゼウス,牡7,,,,,,,,,0
タマモプラネット,タマモプラネット,牡5,,,,,,,,,0
クイーンズリング,クイーンズリング,牝3,,,,,,,,,0
ラッフォルツァート,ラッフォルツァート,牝3,,,,,,,,,0
ノーブルヴィーナス,ノーブルヴィーナス,牝3,,,,,,,,,0
スマートグレイス,スマートグレイス,牝3,,,,,,,,,0
バチスタ,バチスタ,牝3,,,,,,,,,0
ラホーヤビーチ,ラホーヤビーチ,牝3,,,,,,,,,0
ウィッシュハピネス,ウィッシュハピネス,牝3,,,,,,,,,0
アルビアーノ,アルビアーノ,牝3,,,,,,,,,0
アースライズ,アースライズ,牝3,,,,,,,,,0
ディアマイダーリン,ディアマイダーリン,牝3,,,,,,,,,0
ジャポニカーラ,ジャポニカーラ,牝3,,,,,,,,,0
ジュエルメーカー,ジュエルメーカー,牝3,,,,,,,,,0
ホワイトエレガンス,ホワイトエレガンス,牝3,,,,,,,,,0
カゼルタ,カゼルタ,牝3,,,,,,,,,0
ココ,ココ,牝3,,,,,,,,,0
エグランティーナ,エグランティーナ,牝3,,,,,,,,,0
アフェクシオン,アフェクシオン,牝3,,,,,,,,,0
サトノフラリッシュ,サトノフラリッシュ,牝3,,,,,,,,,0
ホワイトフーガ,ホワイトフーガ,牝3,,,,,,,,,0
フミノムーン,フミノムーン,牡3,,,,,,,,,0
ブラッククローバー,ブラッククローバー,牡3,,,,,,,,,0
コパノハート,コパノハート,牝3,,,,,,,,,0
ビヨンジオール,ビヨンジオール,牡3,,,,,,,,,0
ライドオンウインド,ライドオンウインド,牡3,,,,,,,,,0
マジックシャトル,マジックシャトル,牡3,,,,,,,,,0
キタサンブラック,キタサンブラック,牡3,,,,,,,,,0
ベストミックス,ベストミックス,牡3,,,,,,,,,0
アルバートドック,アルバートドック,牡3,,,,,,,,,0
ジュヒョウ,ジュヒョウ,牡3,,,,,,,,,0
テイエムクロタカ,テイエムクロタカ,牡3,,,,,,,,,0
ルナプロスペクター,ルナプロスペクター,牡3,,,,,,,,,0
マスクトヒーロー,マスクトヒーロー,牡7,,,,,,,,,0
キクノソル,キクノソル,牡5,,,,,,,,,0
ベルゲンクライ,ベルゲンクライ,牡5,,,,,,,,,0
ストロングサウザー,ストロングサウザー,牡4,,,,,,,,,0
サンバビーン,サンバビーン,牝5,,,,,,,,,0
エアロヴェロシティ,エアロヴェロシティ,せん7,,,,,,,,,0
グランシルク,グランシルク,牡3,,,,,,,,,0
ダイトウキョウ,ダイトウキョウ,牡3,,,,,,,,,0
カフェブリリアント,カフェブリリアント,牝5,,,,,,,,,0
ビコーピリラニ,ビコーピリラニ,牡5,,,,,,,,,0
サンマルボス,サンマルボス,牡8,,,,,,,,,0
テンジンキヨモリ,テンジンキヨモリ,牡5,,,,,,,,,0
ダノンバトゥーラ,ダノンバトゥーラ,牡4,,,,,,,,,0
タガノゴールド,タガノゴールド,牡4,,,,,,,,,0
マスクゾロ,マスクゾロ,牡4,,,,,,,,,0
スピリッツミノル,スピリッツミノル,牡3,,,,,,,,,0
ワンダーアツレッタ,ワンダーアツレッタ,牡3,,,,,,,,,0
アルマディヴァン,アルマディヴァン,牝5,,,,,,,,,0
ウエスタンメルシー,ウエスタンメルシー,牝4,,,,,,,,,0
マキシマムドパリ,マキシマムドパリ,牝3,,,,,,,,,0
エバーシャルマン,エバーシャルマン,牝3,,,,,,,,,0
バンゴール,バンゴール,牝3,,,,,,,,,0
ナガラフラワー,ナガラフラワー,牝3,,,,,,,,,0
ゴージャスガール,ゴージャスガール,牝3,,,,,,,,,0
フロレットアレー,フロレットアレー,牝3,,,,,,,,,0
ロックキャンディ,ロックキャンディ,牝3,,,,,,,,,0
サダムブルーハワイ,サダムブルーハワイ,牝3,,,,,,,,,0
グリシーヌシチー,グリシーヌシチー,牝3,,,,,,,,,0
リアンドジュエリー,リアンドジュエリー,牝3,,,,,,,,,0
タマモボレロ,タマモボレロ,牝3,,,,,,,,,0
レーヴミストラル,レーヴミストラル,牡3,,,,,,,,,0
ヴェラヴァルスター,ヴェラヴァルスター,牡3,,,,,,,,,0
ミュゼダルタニアン,ミュゼダルタニアン,牡3,,,,,,,,,0
レッドライジェル,レッドライジェル,牡3,,,,,,,,,0
ウェスタールンド,ウェスタールンド,牡3,,,,,,,,,0
ストレンジクォーク,ストレンジクォーク,牡3,,,,,,,,,0
スモークフリー,スモークフリー,牡3,,,,,,,,,0
トーセンアーネスト,トーセンアーネスト,牡3,,,,,,,,,0
ビクトリーミノル,ビクトリーミノル,牡3,,,,,,,,,0
カカドゥ,カカドゥ,牡3,,,,,,,,,0
センチュリオン,センチュリオン,牡3,,,,,,,,,0
トーセンスパンキー,トーセンスパンキー,牡3,,,,,,,,,0
サトノラーゼン,サトノラーゼン,牡3,,,,,,,,,0
レントラー,レントラー,牡3,,,,,,,,,0
シャッターチャンス,シャッターチャンス,牡3,,,,,,,,,0
ジェネラルゴジップ,ジェネラルゴジップ,牡3,,,,,,,,,0
リベレーター,リベレーター,牡3,,,,,,,,,0
ゼンノブレーメン,ゼンノブレーメン,牡3,,,,,,,,,0
ロードクロムウェル,ロードクロムウェル,牡3,,,,,,,,,0
ネオアトラクション,ネオアトラクション,牡3,,,,,,,,,0
オメガヴェンデッタ,オメガヴェンデッタ,せん4,,,,,,,,,0
ダンスディレクター,ダンスディレクター,牡5,,,,,,,,,0
エノラブエナ,エノラブエナ,牡4,,,,,,,,,0
トーセンナチュラル,トーセンナチュラル,牝3,,,,,,,,,0
ダンツミュータント,ダンツミュータント,牡6,,,,,,,,,0
アルトゥバン,アルトゥバン,牡7,,,,,,,,,0
アダムスブリッジ,アダムスブリッジ,牡3,,,,,,,,,0
レコンダイト,レコンダイト,牡5,,,,,,,,,0
エーティータラント,エーティータラント,牡5,,,,,,,,,0
マリアライト,マリアライト,牝4,,,,,,,,,0
フェリーチェレガロ,フェリーチェレガロ,牝5,,,,,,,,,0
ベリーフィールズ,ベリーフィールズ,牝7,,,,,,,,,0
ノンコノユメ,ノンコノユメ,牡3,,,,,,,,,0
ノボバカラ,ノボバカラ,牡3,,,,,,,,,0
アルタイル,アルタイル,牡3,,,,,,,,,0
ゴールデンバローズ,ゴールデンバローズ,牡3,,,,,,,,,0
マイネルオフィール,マイネルオフィール,牡3,,,,,,,,,0
クワドループル,クワドループル,牡3,,,,,,,,,0
ミッキーシーガル,ミッキーシーガル,牡3,,,,,,,,,0
ラインルーフ,ラインルーフ,牡3,,,,,,,,,0
ダイワインパルス,ダイワインパルス,牡3,,,,,,,,,0
0001156726,アキトクレッセント,牡3,,,,,,0.0,0.0,0.0,1
タップザット,タップザット,牡3,,,,,,,,,0
ピンストライプ,ピンストライプ,牡3,,,,,,,,,0
ダノングッド,ダノングッド,牡3,,,,,,,,,0
サトノデプロマット,サトノデプロマット,牡5,,,,,,,,,0
ヒラボクプリンス,ヒラボクプリンス,牡5,,,,,,,,,0
ウォンテッド,ウォンテッド,牡5,,,,,,,,,0
オジュウチョウサン,オジュウチョウサン,牡4,,,,,,,,,0
カウウェラ,カウウェラ,牡5,,,,,,,,,0
カシノデューク,カシノデューク,牡6,,,,,,,,,0
ミュゼゴースト,ミュゼゴースト,牡3,,,,,,,,,0
マルターズアポジー,マルターズアポジー,牡3,,,,,,,,,0
ロジチャリス,ロジチャリス,牡3,,,,,,,,,0
ブランドベルグ,ブランドベルグ,牡3,,,,,,,,,0
グランアルマダ,グランアルマダ,牡3,,,,,,,,,0
アクセラレート,アクセラレート,牡3,,,,,,,,,0
キャンベルジュニア,キャンベルジュニア,牡3,,,,,,,,,0
レアリスタ,レアリスタ,牡3,,,,,,,,,0
タガノトネール,タガノトネール,せん5,,,,,,,,,0
ナリタスーパーワン,ナリタスーパーワン,牡6,,,,,,,,,0
ゴールドベル,ゴールドベル,牡6,,,,,,,,,0
ブランボヌール,ブランボヌール,牝2,,,,,,,,,0
メジャータイフーン,メジャータイフーン,牝2,,,,,,,,,0
ヒルダ,ヒルダ,牝2,,,,,,,,,0
タイニーダンサー,タイニーダンサー,牝2,,,,,,,,,0
マコトルーメン,マコトルーメン,牡2,,,,,,,,,0
ラッキーボックス,ラッキーボックス,牝2,,,,,,,,,0
メジェルダ,メジェルダ,牝2,,,,,,,,,0
ラプレシオーサ,ラプレシオーサ,牝2,,,,,,,,,0
コスモフレンチ,コスモフレンチ,牡2,,,,,,,,,0
アルマククナ,アルマククナ,牝2,,,,,,,,,0
ドナルチア,ドナルチア,牝2,,,,,,,,,0
コラッジョーゾ,コラッジョーゾ,牡2,,,,,,,,,0
リンダリンダ,リンダリンダ,牝2,,,,,,,,,0
オデュッセウス,オデュッセウス,牡2,,,,,,,,,0
レディトリス,レディトリス,牝2,,,,,,,,,0
ペイシャオトメ,ペイシャオトメ,牝2,,,,,,,,,0
タニノタキシード,タニノタキシード,牡5,,,,,,,,,0
メイショウゼロセン,メイショウゼロセン,牡4,,,,,,,,,0
シンボリディスコ,シンボリディスコ,牡5,,,,,,,,,0
レイヌドネージュ,レイヌドネージュ,牝5,,,,,,,,,0
クロスクリーガー,クロスクリーガー,牡3,,,,,,,,,0
タマノブリュネット,タマノブリュネット,牝3,,,,,,,,,0
カラパナビーチ,カラパナビーチ,牡3,,,,,,,,,0
オールブラッシュ,オールブラッシュ,牡3,,,,,,,,,0
デブリン,デブリン,牡3,,,,,,,,,0
シンゼンガンプ,シンゼンガンプ,牡3,,,,,,,,,0
ラッキープリンス,ラッキープリンス,牡3,,,,,,,,,0
ディアドムス,ディアドムス,牡3,,,,,,,,,0
ウルトラカイザー,ウルトラカイザー,牡7,,,,,,,,,0
ビッグアーサー,ビッグアーサー,牡4,,,,,,,,,0
ハナズリベンジ,ハナズリベンジ,牝4,,,,,,,,,0
スワンボート,スワンボート,牡5,,,,,,,,,0
タイタン,タイタン,牡7,,,,,,,,,0
スマートリバティー,スマートリバティー,牡7,,,,,,,,,0
マイネルアダマス,マイネルアダマス,牡6,,,,,,,,,0
ウメジマダイオー,ウメジマダイオー,牡6,,,,,,,,,0
ドクタールキア,ドクタールキア,牝5,,,,,,,,,0
ロードクエスト,ロードクエスト,牡2,,,,,,,,,0
ウインファビラス,ウインファビラス,牝2,,,,,,,,,0
ペルソナリテ,ペルソナリテ,牝2,,,,,,,,,0
キャプテンペリー,キャプテンペリー,牡2,,,,,,,,,0
ヒプノティスト,ヒプノティスト,牡2,,,,,,,,,0
カミノライデン,カミノライデン,牡2,,,,,,,,,0
ルグランフリソン,ルグランフリソン,牡2,,,,,,,,,0
タニセンビクトリー,タニセンビクトリー,牡2,,,,,,,,,0
シトロン,シトロン,牝2,,,,,,,,,0
トウショウドラフタ,トウショウドラフタ,牡2,,,,,,,,,0
ファド,ファド,牝2,,,,,,,,,0
プリンシパルスター,プリンシパルスター,牡2,,,,,,,,,0
カネノイロ,カネノイロ,牡2,,,,,,,,,0
トモジャクール,トモジャクール,牝2,,,,,,,,,0
ノーフォロワー,ノーフォロワー,牡2,,,,,,,,,0
ウインミレーユ,ウインミレーユ,牝2,,,,,,,,,0
エポック,エポック,牡2,,,,,,,,,0
アドマイヤエイカン,アドマイヤエイカン,牡2,,,,,,,,,0
プロフェット,プロフェット,牡2,,,,,,,,,0
クロコスミア,クロコスミア,牝2,,,,,,,,,0
ラヴアンドポップ,ラヴアンドポップ,牡2,,,,,,,,,0
アラバスター,アラバスター,牡2,,,,,,,,,0
スパーキングジョイ,スパーキングジョイ,牡2,,,,,,,,,0
リッジマン,リッジマン,牡2,,,,,,,,,0
アラモアナワヒネ,アラモアナワヒネ,牝2,,,,,,,,,0
ペイシャフェリシタ,ペイシャフェリシタ,牝2,,,,,,,,,0
ディーズプラネット,ディーズプラネット,牝2,,,,,,,,,0
アフターダーク,アフターダーク,牝2,,,,,,,,,0
リアルキング,リアルキング,牡2,,,,,,,,,0
ペイシャオブマーシ,ペイシャオブマーシ,牝2,,,,,,,,,0
ネコダンサー,ネコダンサー,牡2,,,,,,,,,0
ファントムライト,ファントムライト,牡6,,,,,,,,,0
ロンギングダンサー,ロンギングダンサー,牡6,,,,,,,,,0
メドウラーク,メドウラーク,牡4,,,,,,,,,0
ユキノサムライ,ユキノサムライ,牡6,,,,,,,,,0
シュウジ,シュウジ,牡2,,,,,,,,,0
サイモンゼーレ,サイモンゼーレ,牡2,,,,,,,,,0
レッドラウダ,レッドラウダ,牡2,,,,,,,,,0
レッドカーペット,レッドカーペット,牡2,,,,,,,,,0
コウエイテンマ,コウエイテンマ,牡2,,,,,,,,,0
タガノミルキー,タガノミルキー,牝2,,,,,,,,,0
オフクヒメ,オフクヒメ,牝2,,,,,,,,,0
キンショーユキヒメ,キンショーユキヒメ,牝2,,,,,,,,,0
ブンブンブラウ,ブンブンブラウ,牝2,,,,,,,,,0
ファビラスヒーロー,ファビラスヒーロー,牡2,,,,,,,,,0
ジュンゲル,ジュンゲル,牡2,,,,,,,,,0
ゼンノハーデース,ゼンノハーデース,牡2,,,,,,,,,0
オウケンダイヤ,オウケンダイヤ,牝2,,,,,,,,,0
クリノシャンボール,クリノシャンボール,牡2,,,,,,,,,0
タマモトッププレイ,タマモトッププレイ,牡6,,,,,,,,,0
ケイティープライド,ケイティープライド,牡5,,,,,,,,,0
ルチャドルアスール,ルチャドルアスール,せん6,,,,,,,,,0
マキオボーラー,マキオボーラー,牡5,,,,,,,,,0
メイショウアラワシ,メイショウアラワシ,牡4,,,,,,,,,0
メイショウセイウン,メイショウセイウン,牡4,,,,,,,,,0
ファイアーシチー,ファイアーシチー,牡4,,,,,,,,,0
トーセンビクトリー,トーセンビクトリー,牝3,,,,,,,,,0
ディープジュエリー,ディープジュエリー,牝3,,,,,,,,,0
サンクボヌール,サンクボヌール,牝3,,,,,,,,,0
テルメディカラカラ,テルメディカラカラ,牝3,,,,,,,,,0
レーヌドブリエ,レーヌドブリエ,牝3,,,,,,,,,0
ライトファンタジア,ライトファンタジア,牝3,,,,,,,,,0
プレミオテーラー,プレミオテーラー,牝3,,,,,,,,,0
メジャーガラメキ,メジャーガラメキ,牝3,,,,,,,,,0
ジュンツバサ,ジュンツバサ,牡3,,,,,,,,,0
ウイングチップ,ウイングチップ,牡3,,,,,,,,,0
ロッカフェスタ,ロッカフェスタ,牡3,,,,,,,,,0
リアファル,リアファル,牡3,,,,,,,,,0
バイガエシ,バイガエシ,牡3,,,,,,,,,0
ジュンスパーヒカル,ジュンスパーヒカル,牡3,,,,,,,,,0
レッドソロモン,レッドソロモン,牡3,,,,,,,,,0
サンライズセンス,サンライズセンス,牡3,,,,,,,,,0
サラトガスピリット,サラトガスピリット,牡3,,,,,,,,,0
レッドアルティスタ,レッドアルティスタ,牡3,,,,,,,,,0
マッサビエル,マッサビエル,牡3,,,,,,,,,0
キロハナ,キロハナ,牡3,,,,,,,,,0
キングヒーロー,キングヒーロー,牡6,,,,,,,,,0
リッチタペストリー,リッチタペストリー,せん7,,,,,,,,,0
ブレイブスマッシュ,ブレイブスマッシュ,牡2,,,,,,,,,0
イモータル,イモータル,牡2,,,,,,,,,0
アストラエンブレム,アストラエンブレム,牡2,,,,,,,,,0
リセエンヌ,リセエンヌ,牝2,,,,,,,,,0
ハレルヤボーイ,ハレルヤボーイ,牡2,,,,,,,,,0
